region_a,label_a,region_b,label_b,overlap_voxels,intersection_over_union,overlap_fraction_smaller
7,339,8,693,15,0.18518518518518517,0.625
7,371,8,734,8,0.09195402298850575,0.24242424242424243
7,382,8,87,10,0.07092198581560284,0.1388888888888889
7,384,8,761,14,0.25925925925925924,0.5185185185185185
7,387,8,663,19,0.2261904761904762,0.7916666666666666
7,388,8,666,23,0.21904761904761905,0.45098039215686275
7,406,8,14,8,0.06451612903225806,0.5333333333333333
7,407,8,18,27,0.2727272727272727,0.84375
7,422,8,728,4,0.044444444444444446,0.1111111111111111
7,448,8,62,12,0.09230769230769231,0.2608695652173913
7,464,8,483,17,0.18888888888888888,0.7727272727272727
7,498,8,641,5,0.049019607843137254,0.15151515151515152
7,544,8,206,9,0.07317073170731707,0.6
7,548,8,735,11,0.1746031746031746,0.5789473684210527
7,550,8,430,12,0.13186813186813187,0.6666666666666666
7,559,8,755,11,0.16176470588235295,0.4782608695652174
7,560,8,642,5,0.08196721311475409,0.21739130434782608
7,562,8,650,14,0.1794871794871795,0.4666666666666667
7,564,8,43,3,0.02158273381294964,0.2
7,570,8,426,10,0.10869565217391304,0.5882352941176471
7,614,8,801,1,0.010416666666666666,0.03333333333333333
7,616,8,800,25,0.12315270935960591,0.2336448598130841
7,620,8,801,9,0.10843373493975904,0.36
8,7,9,194,6,0.05357142857142857,0.17142857142857143
8,13,9,236,49,0.37404580152671757,0.5833333333333334
8,19,9,145,33,0.19879518072289157,0.336734693877551
8,21,9,29,68,0.5483870967741935,0.8095238095238095
8,28,9,8,2,0.0136986301369863,0.031746031746031744
8,32,9,34,18,0.1875,0.5294117647058824
8,36,9,8,1,0.007874015748031496,0.015873015873015872
8,42,9,97,53,0.53,0.7571428571428571
8,50,9,42,41,0.38317757009345793,0.7068965517241379
8,66,9,47,48,0.46153846153846156,0.631578947368421
8,72,9,155,54,0.5,0.7012987012987013
8,81,9,112,58,0.5471698113207547,0.7073170731707317
8,97,9,116,50,0.43103448275862066,0.6493506493506493
8,98,9,50,53,0.4818181818181818,0.6794871794871795
8,106,9,121,59,0.5619047619047619,0.7375
8,119,9,10,46,0.36507936507936506,0.5679012345679012
8,120,9,52,59,0.5728155339805825,0.7763157894736842
8,131,9,126,46,0.4,0.5897435897435898
8,147,9,129,50,0.4807692307692308,0.704225352112676
8,152,9,11,34,0.2764227642276423,0.4788732394366197
8,157,9,180,40,0.4444444444444444,0.6666666666666666
8,161,9,130,48,0.45714285714285713,0.7164179104477612
8,170,9,225,58,0.41134751773049644,0.7341772151898734
8,275,9,105,69,0.6764705882352942,0.8625
8,282,9,181,56,0.5185185185185185,0.7088607594936709
8,284,9,250,46,0.45098039215686275,0.6388888888888888
8,293,9,237,4,0.0449438202247191,0.25
8,293,9,418,9,0.10588235294117647,0.5294117647058824
8,297,9,8,1,0.007751937984496124,0.015873015873015872
8,304,9,12,40,0.39603960396039606,0.5882352941176471
8,306,9,278,25,0.2336448598130841,0.43103448275862066
8,326,9,147,53,0.4380165289256198,0.6091954022988506
8,339,9,256,70,0.5882352941176471,0.7865168539325843
8,341,9,262,53,0.4108527131782946,0.654320987654321
8,371,9,200,49,0.5833333333333334,0.7777777777777778
8,391,9,185,12,0.07317073170731707,0.5
8,417,9,307,15,0.14563106796116504,0.30612244897959184
8,417,9,311,4,0.03125,0.08163265306122448
8,445,9,323,30,0.3157894736842105,0.5084745762711864
8,473,9,270,48,0.46153846153846156,0.6486486486486487
8,507,9,319,34,0.13765182186234817,0.4657534246575342
8,507,9,328,40,0.16877637130801687,0.5797101449275363
8,507,9,335,35,0.14644351464435146,0.5303030303030303
8,520,9,1,13,0.06735751295336788,0.24074074074074073
8,523,9,1,14,0.08,0.3783783783783784
8,526,9,187,12,0.14814814814814814,0.6666666666666666
8,528,9,232,13,0.17333333333333334,0.8125
8,531,9,303,19,0.1958762886597938,0.3333333333333333
8,532,9,194,43,0.4174757281553398,0.6825396825396826
8,558,9,1,1,0.004672897196261682,0.015873015873015872
8,558,9,55,13,0.14130434782608695,0.30952380952380953
8,565,9,60,8,0.1702127659574468,0.4444444444444444
8,570,9,191,6,0.13636363636363635,0.35294117647058826
8,573,9,234,29,0.29896907216494845,0.4915254237288136
8,574,9,6,4,0.0392156862745098,0.0784313725490196
8,583,9,362,12,0.15584415584415584,0.32432432432432434
8,588,9,332,14,0.15555555555555556,0.5
8,590,9,341,40,0.3508771929824561,0.5333333333333333
8,593,9,369,38,0.3089430894308943,0.4935064935064935
8,594,9,348,41,0.3867924528301887,0.6507936507936508
8,597,9,371,34,0.3541666666666667,0.6415094339622641
8,603,9,360,15,0.1282051282051282,0.3488372093023256
8,644,9,190,8,0.15384615384615385,0.3076923076923077
8,649,9,233,18,0.2465753424657534,0.5
8,651,9,192,20,0.24390243902439024,0.6451612903225806
8,652,9,235,37,0.40217391304347827,0.6981132075471698
8,690,9,336,36,0.36,0.6206896551724138
8,691,9,338,41,0.4019607843137255,0.8723404255319149
8,694,9,366,40,0.33613445378151263,0.5797101449275363
8,695,9,367,37,0.3425925925925926,0.6166666666666667
8,697,9,350,39,0.43820224719101125,0.609375
8,698,9,381,20,0.29850746268656714,0.47619047619047616
8,699,9,372,22,0.25,0.4230769230769231
8,700,9,356,9,0.08411214953271028,0.42857142857142855
8,701,9,382,4,0.057971014492753624,0.2857142857142857
8,702,9,375,27,0.2903225806451613,0.6136363636363636
8,703,9,383,17,0.23943661971830985,0.4358974358974359
8,707,9,387,22,0.25287356321839083,0.6666666666666666
8,739,9,376,39,0.3939393939393939,0.78
8,741,9,384,30,0.30303030303030304,0.7692307692307693
8,742,9,398,19,0.2159090909090909,0.6333333333333333
8,769,9,307,16,0.20253164556962025,0.6153846153846154
8,771,9,232,7,0.08045977011494253,0.3181818181818182
8,777,9,60,1,0.018518518518518517,0.05555555555555555
8,778,9,189,5,0.056818181818181816,0.25
8,779,9,250,9,0.10344827586206896,0.45
8,781,9,432,5,0.003158559696778269,0.11904761904761904
8,818,9,529,5,0.15625,0.38461538461538464
8,819,9,531,2,0.05405405405405406,0.14285714285714285
8,840,9,535,11,0.5789473684210527,0.9166666666666666
